mode,agent,pursuer,dynamic,visibility_radius,size,density,n_runs,win_rate,avg_steps,std_steps,avg_time_ms,std_time_ms,avg_nodes_expanded,avg_cells_explored,avg_wall_shifts,avg_phase_switch_step
partial,exploration,random,False,4,13,0.35,5,0.4,34.6,19.1911,0.4482,0.2245,,0.7645,0,51
partial,exploration,random,False,4,17,0.15,5,0.4,44.2,30.491,0.8828,0.7186,,0.6263,0,75
partial,exploration,random,False,4,17,0.25,5,0.8,81.4,38.1156,1.114,0.5465,,0.8519,0,93
partial,exploration,random,False,4,17,0.35,5,0.6,50.4,21.6518,0.7036,0.3393,,0.7329,0,57.6667
partial,exploration,random,False,4,21,0.15,5,0.4,72.6,48.2317,1.2533,0.7836,,0.6744,0,121
partial,exploration,random,False,4,21,0.25,5,1,124.2,34.3395,1.8885,0.6155,,0.9274,0,121.8
partial,exploration,random,False,4,21,0.35,5,0.8,111,22.4944,1.3827,0.2983,,0.8576,0,117
partial,exploration,random,False,6,11,0.15,5,0.4,16.8,12.6965,0.3326,0.3007,,0.8132,0,26
partial,exploration,random,False,6,11,0.25,5,0.6,16.4,8.2341,0.2799,0.1375,,0.8331,0,18.3333
partial,exploration,random,False,6,11,0.35,5,0.8,18.6,4.98,0.2565,0.0734,,0.8942,0,15
partial,exploration,random,False,6,13,0.15,5,0.4,21.4,9.0719,0.3977,0.1699,,0.7894,0,23
partial,exploration,random,False,6,13,0.25,5,0.8,26.6,13.5204,0.3828,0.2469,,0.8225,0,26.5
partial,exploration,random,False,6,13,0.35,5,0.6,26,13.6748,0.3523,0.1972,,0.8296,0,30.3333
partial,exploration,random,False,6,17,0.15,5,0.8,50.8,23.2852,1.0712,0.5519,,0.836,0,54.5
partial,exploration,random,False,6,17,0.25,5,1,60.6,15.9625,1.0153,0.2359,,0.9426,0,55.4
partial,exploration,random,False,6,17,0.35,5,0.8,47.2,22.9608,0.7447,0.4129,,0.7917,0,49.5
partial,exploration,random,False,6,21,0.15,5,0.6,56.2,20.9213,1.1735,0.5684,,0.7324,0,65
partial,exploration,random,False,6,21,0.25,5,1,68.6,18.4065,1.2428,0.3475,,0.8512,0,64.2
partial,exploration,random,False,6,21,0.35,5,1,67.8,25.2824,1.019,0.4195,,0.7828,0,63.4
partial,exploration,random,True,2,11,0.15,5,0.2,23.6,15.9468,0.2933,0.1976,,0.5752,3.8,41
partial,exploration,random,True,2,11,0.25,5,0.6,41,17.2047,0.4226,0.1695,,0.843,5.8,49
partial,exploration,random,True,2,11,0.35,5,0.8,42,19.5448,0.4136,0.1851,,0.7124,5.8,46
partial,exploration,random,True,2,13,0.15,5,0.2,28.4,19.5525,0.3381,0.1877,,0.4663,4.6,55
partial,exploration,random,True,2,13,0.25,5,0.2,53.2,29.0895,0.6492,0.3689,,0.6852,8,43
partial,exploration,random,True,2,13,0.35,5,0.6,61,30.3891,0.7977,0.4821,,0.6781,9.2,72.3333
partial,exploration,random,True,2,17,0.15,5,0.2,49,48.4458,0.5938,0.576,,0.4297,7.6,125
partial,exploration,random,True,2,17,0.25,5,0.4,54.2,46.623,1.0794,1.1666,,0.3377,8.4,
partial,exploration,random,True,2,17,0.35,5,0,56.8,51.4364,0.6113,0.5184,,0.4886,9.2,
partial,exploration,random,True,2,21,0.15,5,0.4,122,84.2852,1.5545,1.1499,,0.6581,20.2,172
partial,exploration,random,True,2,21,0.25,5,0.6,163.2,28.9171,2.0039,0.538,,0.7982,27,162.3333
partial,exploration,random,True,2,21,0.35,5,0.2,191.4,19.2302,3.7071,2.7118,,0.7424,29.8,157
partial,exploration,random,True,4,11,0.15,5,0.6,26,16.5831,0.4104,0.2717,,0.7835,4,34.3333
partial,exploration,random,True,4,11,0.25,5,0.6,28,9.5917,0.3509,0.1072,,0.8661,4.4,21
partial,exploration,random,True,4,11,0.35,5,1,33,13.4907,0.4891,0.2665,,0.9058,4,23.8
partial,exploration,random,True,4,13,0.15,5,0.6,34.4,13.813,0.5277,0.1872,,0.8189,5.6,38.3333
partial,exploration,random,True,4,13,0.25,5,0.2,37.4,24.0479,0.5624,0.4121,,0.7882,5.2,69
partial,exploration,random,True,4,13,0.35,5,1,47,9.4868,0.5875,0.0924,,0.8982,7,45
partial,exploration,random,True,4,17,0.15,5,0.2,29,28.1069,0.4716,0.4296,,0.4761,4.4,77
partial,exploration,random,True,4,17,0.25,5,0.8,87.2,51.7417,2.7491,3.706,,0.836,13.4,85
partial,exploration,random,True,4,17,0.35,5,0.2,36.6,25.036,0.6179,0.4915,,0.591,6,53
partial,exploration,random,True,4,21,0.15,5,0.8,82,35.3836,1.3961,0.6035,,0.8045,13.4,95.5
partial,exploration,random,True,4,21,0.25,5,1,91,25.0998,1.345,0.4675,,0.873,14.6,89
partial,exploration,random,True,4,21,0.35,5,0.6,97.2,58.3541,2.3157,3.1833,,0.7125,15.2,70.3333
partial,exploration,random,True,6,11,0.15,5,0.8,22.8,11.0544,0.4684,0.2506,,0.8909,3.8,22
partial,exploration,random,True,6,11,0.25,5,0.8,23.8,8.7864,0.3451,0.1161,,0.9455,3.6,16
partial,exploration,random,True,6,11,0.35,5,0.8,24.4,13.4462,0.3065,0.1559,,0.9074,3.2,23.5
partial,exploration,random,True,6,13,0.15,5,0.8,29.2,4.4944,0.4942,0.1549,,0.9053,4.6,25
partial,exploration,random,True,6,13,0.25,5,0.8,27.8,13.2363,0.4561,0.2354,,0.8592,4.2,28
partial,exploration,random,True,6,13,0.35,5,0.8,29.8,10.0598,0.4055,0.112,,0.9029,4.4,25
partial,exploration,random,True,6,17,0.15,5,0.4,36,28.6618,0.7629,0.6665,,0.6789,5.4,63
partial,exploration,random,True,6,17,0.25,5,0.8,63.4,39.1765,1.0825,0.6133,,0.8561,10,55.6667
partial,exploration,random,True,6,17,0.35,5,0.6,40,21.9089,0.5983,0.299,,0.7515,6.2,50.3333
partial,exploration,random,True,6,21,0.15,5,0.6,65,27.0647,1.269,0.5188,,0.815,10.8,71.6667
partial,exploration,random,True,6,21,0.25,5,0.8,71.8,15.7861,1.3361,0.277,,0.8689,12,66.5
partial,exploration,random,True,6,21,0.35,5,0.8,57.6,21.2791,0.9646,0.4269,,0.7079,9,59
partial,online_astar,astar,False,2,11,0.15,5,0.2,9.2,6.7602,1.9707,0.3916,,0.2959,0,
partial,online_astar,astar,False,2,11,0.25,5,0.2,9.2,6.8702,2.2351,0.6378,,0.3107,0,
partial,online_astar,astar,False,2,11,0.35,4,0.5,17.25,7.4106,2.4017,0.1503,,0.4752,0,
partial,online_astar,astar,False,2,13,0.15,5,0,8.2,4.4944,3.4025,0.5725,,0.2083,0,
partial,online_astar,astar,False,2,13,0.25,5,0.6,18.8,11.3666,4.1266,1.2187,,0.3917,0,
partial,online_astar,astar,False,2,13,0.35,5,0.4,19.2,15.5788,4.6212,1.3347,,0.3633,0,
partial,online_astar,astar,False,2,17,0.15,5,0,8.8,0.8367,7.2107,0.4691,,0.1315,0,
partial,online_astar,astar,False,2,17,0.25,5,0.2,19.6,12.818,9.5434,2.088,,0.2478,0,
partial,online_astar,astar,False,2,17,0.35,5,0.4,27.8,19.6774,10.7252,3.5119,,0.3335,0,
partial,online_astar,astar,False,2,21,0.15,5,0.2,26.2,11.8195,18.9216,2.4793,,0.2145,0,
partial,online_astar,astar,False,2,21,0.25,5,0.4,32.8,16.9765,20.2902,3.7279,,0.2585,0,
partial,online_astar,astar,False,2,21,0.35,5,0.6,46.8,17.5556,23.8975,6.1616,,0.3469,0,
partial,online_astar,astar,False,4,11,0.15,5,0.2,8.8,5.8907,1.8852,0.4162,,0.4959,0,
partial,online_astar,astar,False,4,11,0.25,5,0.2,8.8,6.0166,1.7551,0.1963,,0.5091,0,
partial,online_astar,astar,False,4,11,0.35,4,0.5,16.25,7.1822,2.0943,0.079,,0.6797,0,
partial,online_astar,astar,False,4,13,0.15,5,0,8.2,4.4944,3.0126,0.5352,,0.355,0,
partial,online_astar,astar,False,4,13,0.25,5,0.6,18,10.583,3.6255,0.9797,,0.5598,0,
partial,online_astar,astar,False,4,13,0.35,5,0.6,20,10.583,3.894,0.9542,,0.6343,0,
partial,online_astar,astar,False,4,17,0.15,5,0,8.8,0.8367,7.5208,1.1886,,0.2305,0,
partial,online_astar,astar,False,4,17,0.25,5,0.2,16.8,8.6429,8.2781,1.0589,,0.3868,0,
partial,online_astar,astar,False,4,17,0.35,5,0.4,24.8,16.0686,8.5897,1.8696,,0.4775,0,
partial,online_astar,astar,False,4,21,0.15,5,0.4,31.2,11.3225,18.2733,1.7183,,0.4113,0,
partial,online_astar,astar,False,4,21,0.25,5,0.6,32.8,17.8941,19.479,3.5342,,0.4277,0,
partial,online_astar,astar,False,4,21,0.35,5,0.6,40.8,14.5671,19.9344,4.8637,,0.5079,0,
partial,online_astar,astar,False,6,11,0.15,5,0.2,8.8,5.8907,1.7632,0.4306,,0.6926,0,
partial,online_astar,astar,False,6,11,0.25,5,0.2,8.8,6.0166,1.6194,0.0998,,0.7107,0,
partial,online_astar,astar,False,6,11,0.35,4,0.5,15.25,8.6554,1.7144,0.3838,,0.8078,0,
partial,online_astar,astar,False,6,13,0.15,5,0,8.2,4.4944,2.9327,0.3451,,0.516,0,
partial,online_astar,astar,False,6,13,0.25,5,0.4,14,10.0995,2.7671,0.7059,,0.6355,0,
partial,online_astar,astar,False,6,13,0.35,5,0.6,18.6,9.3434,3.4087,0.9568,,0.7787,0,
partial,online_astar,astar,False,6,17,0.15,5,0,8.8,0.8367,6.7803,0.5397,,0.3433,0,
partial,online_astar,astar,False,6,17,0.25,5,0.4,19.6,11.371,7.4792,1.1076,,0.5536,0,
partial,online_astar,astar,False,6,17,0.35,5,0.4,23.8,15.0067,7.8353,1.9257,,0.5979,0,
partial,online_astar,astar,False,6,21,0.15,5,0.4,30.6,10.8766,17.7439,2.1095,,0.5383,0,
partial,online_astar,astar,False,6,21,0.25,5,0.6,31.8,17.3118,16.9265,3.4249,,0.5342,0,
partial,online_astar,astar,False,6,21,0.35,5,0.8,40.8,12.3369,17.0019,1.4949,,0.6531,0,
partial,online_astar,astar,True,2,11,0.15,5,0.2,9.2,6.7602,2.0639,0.4633,,0.2959,1.2,
partial,online_astar,astar,True,2,11,0.25,5,0.2,9.2,6.8702,2.0114,0.3189,,0.3107,1.2,
partial,online_astar,astar,True,2,11,0.35,4,0.75,19.5,6.6081,2.4612,0.1943,,0.5103,2.25,
partial,online_astar,astar,True,2,13,0.15,5,0,8.2,4.4385,3.2647,0.4026,,0.2083,1.2,
partial,online_astar,astar,True,2,13,0.25,5,0.4,16,9.8489,3.8961,1.0232,,0.3491,2.2,
partial,online_astar,astar,True,2,13,0.35,5,0.2,17.2,14.3073,4.3528,1.4241,,0.342,2.2,
partial,online_astar,astar,True,2,17,0.15,5,0,8.8,0.8367,7.0511,0.5521,,0.1315,1,
partial,online_astar,astar,True,2,17,0.25,5,0.2,18.8,12.7554,9.5362,2.017,,0.2381,3,
partial,online_astar,astar,True,2,17,0.35,5,0.4,24,17.2047,9.7806,2.4856,,0.2948,3.8,
partial,online_astar,astar,True,2,21,0.15,5,0.4,31.8,11.7346,19.4742,1.6604,,0.2585,5,
partial,online_astar,astar,True,2,21,0.25,5,0.6,33.2,17.2974,19.726,2.9212,,0.2648,5.4,
partial,online_astar,astar,True,2,21,0.35,5,0.6,43.6,12.8763,23.2608,5.1038,,0.3301,6.8,
partial,online_astar,astar,True,4,11,0.15,5,0.2,8.8,5.8907,1.9727,0.445,,0.4959,1.2,
partial,online_astar,astar,True,4,11,0.25,5,0.2,8.8,6.0166,1.7432,0.2669,,0.5091,1.2,
partial,online_astar,astar,True,4,11,0.35,4,0.75,18.5,6.8069,2.1447,0.173,,0.7169,2,
partial,online_astar,astar,True,4,13,0.15,5,0,8.2,4.4385,3.0986,0.4235,,0.3538,1.2,
partial,online_astar,astar,True,4,13,0.25,5,0.6,17.2,9.859,3.3349,0.7916,,0.555,2.6,
partial,online_astar,astar,True,4,13,0.35,5,0.2,14,10.9087,3.5535,0.9123,,0.5101,1.8,
partial,online_astar,astar,True,4,17,0.15,5,0,8.8,0.8367,7.4215,1.0151,,0.2305,1,
partial,online_astar,astar,True,4,17,0.25,5,0.4,19.2,10.8028,8.2268,1.1232,,0.4159,3,
partial,online_astar,astar,True,4,17,0.35,5,0.6,26.6,16.6373,8.8338,1.9213,,0.4934,4,
partial,online_astar,astar,True,4,21,0.15,5,0.4,31,11.6833,18.4869,1.1876,,0.4091,5,
partial,online_astar,astar,True,4,21,0.25,5,0.6,31.2,16.3768,17.2915,2.5667,,0.4118,5.2,
partial,online_astar,astar,True,4,21,0.35,5,0.6,40.8,14.5671,21.006,3.8117,,0.5079,6.4,
partial,online_astar,astar,True,6,11,0.15,5,0.2,8.8,5.8907,1.7726,0.4485,,0.6926,1.2,
partial,online_astar,astar,True,6,11,0.25,5,0.2,8.8,6.0166,1.5824,0.0728,,0.7107,1.2,
partial,online_astar,astar,True,6,11,0.35,4,0.75,17,8.4853,1.7751,0.5045,,0.8368,2,
partial,online_astar,astar,True,6,13,0.15,5,0,8.2,4.4385,2.9236,0.4806,,0.5148,1.2,
partial,online_astar,astar,True,6,13,0.25,5,0.6,17.2,9.859,2.8605,0.6309,,0.7006,2.6,
partial,online_astar,astar,True,6,13,0.35,5,0.2,13.2,9.1761,3.4302,0.9947,,0.6793,1.8,
partial,online_astar,astar,True,6,17,0.15,5,0,8.8,0.8367,6.791,0.3388,,0.3433,1,
partial,online_astar,astar,True,6,17,0.25,5,0.4,19.2,10.8028,7.5502,0.8916,,0.5516,3,
partial,online_astar,astar,True,6,17,0.35,5,0.6,24.6,14.519,7.7678,1.8149,,0.6208,3.8,
partial,online_astar,astar,True,6,21,0.15,5,0.4,30.4,11.2383,17.3183,1.5705,,0.5351,4.8,
partial,online_astar,astar,True,6,21,0.25,5,0.6,30.6,16.1648,15.8037,1.736,,0.5324,5,
partial,online_astar,astar,True,6,21,0.35,5,0.6,38.8,11.0091,17.1321,1.6183,,0.6449,6.2,
partial,online_astar,beam,False,2,11,0.15,5,0.2,9.6,6.7305,2.0863,0.4652,,0.3124,0,
partial,online_astar,beam,False,2,11,0.25,5,0.2,9.4,6.8775,2.1853,0.4677,,0.3157,0,
partial,online_astar,beam,False,2,11,0.35,4,0.5,17.5,7.188,2.5083,0.0971,,0.4814,0,
partial,online_astar,beam,False,2,13,0.15,5,0,8.2,4.4944,3.161,0.5446,,0.2083,0,
partial,online_astar,beam,False,2,13,0.25,5,0.6,18.8,11.3666,4.0022,0.9488,,0.3917,0,
partial,online_astar,beam,False,2,13,0.35,5,0.4,19.2,15.5788,4.6926,1.3992,,0.3633,0,
partial,online_astar,beam,False,2,17,0.15,5,0,9.4,2.0736,7.2872,0.9717,,0.1412,0,
partial,online_astar,beam,False,2,17,0.25,5,0.2,20.6,12.1161,9.8199,1.8159,,0.2595,0,
partial,online_astar,beam,False,2,17,0.35,5,0.2,25.6,17.6862,11.5921,4.663,,0.3142,0,
partial,online_astar,beam,False,2,21,0.15,5,0.2,27.6,10.9909,19.0791,1.529,,0.2227,0,
partial,online_astar,beam,False,2,21,0.25,5,0.6,35.8,18.7803,21.1623,5.3416,,0.2771,0,
partial,online_astar,beam,False,2,21,0.35,5,0.6,46.8,17.5556,24.6909,6.0633,,0.3469,0,
partial,online_astar,beam,False,4,11,0.15,5,0.2,9.2,5.8907,1.8988,0.4427,,0.519,0,
partial,online_astar,beam,False,4,11,0.25,5,0.2,9,6.0415,1.8337,0.2495,,0.5174,0,
partial,online_astar,beam,False,4,11,0.35,4,0.5,16.5,7.0,2.0983,0.0839,,0.6859,0,
partial,online_astar,beam,False,4,13,0.15,5,0,8.2,4.4944,3.0945,0.4235,,0.355,0,
partial,online_astar,beam,False,4,13,0.25,5,0.6,18,10.583,3.5762,1.0698,,0.5598,0,
partial,online_astar,beam,False,4,13,0.35,5,0.4,17.6,10.5262,3.999,0.9952,,0.5941,0,
partial,online_astar,beam,False,4,17,0.15,5,0,9.4,2.0736,7.1729,0.6526,,0.245,0,
partial,online_astar,beam,False,4,17,0.25,5,0.2,17.6,8.0187,8.4525,0.843,,0.4021,0,
partial,online_astar,beam,False,4,17,0.35,5,0.2,23.4,14.775,8.3872,1.9553,,0.4657,0,
partial,online_astar,beam,False,4,21,0.15,5,0.4,32.2,9.8843,18.474,1.7111,,0.4245,0,
partial,online_astar,beam,False,4,21,0.25,5,0.6,33,17.6494,19.207,3.6847,,0.4299,0,
partial,online_astar,beam,False,4,21,0.35,5,0.6,40.8,14.5671,19.5357,3.7933,,0.5079,0,
partial,online_astar,beam,False,6,11,0.15,5,0.2,9.2,5.8907,1.8361,0.4462,,0.7107,0,
partial,online_astar,beam,False,6,11,0.25,5,0.2,9,6.0415,1.6676,0.2327,,0.7174,0,
partial,online_astar,beam,False,6,11,0.35,4,0.5,15.5,8.544,2.104,1.0776,,0.812,0,
partial,online_astar,beam,False,6,13,0.15,5,0,8.2,4.4944,2.8572,0.6225,,0.516,0,
partial,online_astar,beam,False,6,13,0.25,5,0.4,14,10.0995,2.9034,0.6281,,0.6355,0,
partial,online_astar,beam,False,6,13,0.35,5,0.4,16.6,9.2358,3.245,0.8842,,0.7503,0,
partial,online_astar,beam,False,6,17,0.15,5,0,9.4,2.0736,6.8311,0.8181,,0.3613,0,
partial,online_astar,beam,False,6,17,0.25,5,0.4,20.4,10.6442,8.2098,0.601,,0.5744,0,
partial,online_astar,beam,False,6,17,0.35,5,0.2,22.2,13.1795,7.9029,1.2461,,0.5848,0,
partial,online_astar,beam,False,6,21,0.15,5,0.4,31.4,9.5026,18.7246,0.9783,,0.5515,0,
partial,online_astar,beam,False,6,21,0.25,5,0.6,31.8,17.3118,16.2284,2.4728,,0.5342,0,
partial,online_astar,beam,False,6,21,0.35,5,0.8,40.8,12.3369,16.8433,1.865,,0.6531,0,
partial,online_astar,beam,True,2,11,0.15,5,0.2,9.6,6.7305,2.1133,0.4738,,0.3124,1.2,
partial,online_astar,beam,True,2,11,0.25,5,0.2,9.4,6.8775,2.0285,0.4246,,0.3157,1.2,
partial,online_astar,beam,True,2,11,0.35,4,0.75,19.5,6.6081,2.408,0.1471,,0.5103,2.25,
partial,online_astar,beam,True,2,13,0.15,5,0,8.2,4.4385,3.2139,0.4168,,0.2083,1.2,
partial,online_astar,beam,True,2,13,0.25,5,0.6,18.4,10.9453,4.3795,1.2577,,0.3846,2.6,
partial,online_astar,beam,True,2,13,0.35,5,0.2,17.2,14.3073,4.3583,1.3171,,0.342,2.2,
partial,online_astar,beam,True,2,17,0.15,5,0,9.4,2.0736,7.2428,1.0883,,0.1412,1.2,
partial,online_astar,beam,True,2,17,0.25,5,0.2,20,11.9791,9.9785,1.7908,,0.2519,3.2,
partial,online_astar,beam,True,2,17,0.35,5,0.2,21.2,15.7226,9.4487,2.2826,,0.2719,3.4,
partial,online_astar,beam,True,2,21,0.15,5,0.4,33,10.2713,20.2989,1.5674,,0.2698,5.2,
partial,online_astar,beam,True,2,21,0.25,5,0.6,33.8,16.6343,19.8622,3.6459,,0.2698,5.4,
partial,online_astar,beam,True,2,21,0.35,5,0.6,43.6,12.8763,22.9008,5.0439,,0.3301,6.8,
partial,online_astar,beam,True,4,11,0.15,5,0.2,9.2,5.8907,2.0226,0.5814,,0.519,1.2,
partial,online_astar,beam,True,4,11,0.25,5,0.2,9,6.0415,1.831,0.2504,,0.5174,1.2,
partial,online_astar,beam,True,4,11,0.35,4,0.75,18.5,6.8069,2.1616,0.1545,,0.7169,2,
partial,online_astar,beam,True,4,13,0.15,5,0,8.2,4.4385,3.0892,0.454,,0.3538,1.2,
partial,online_astar,beam,True,4,13,0.25,5,0.6,17.2,9.859,3.1879,0.8128,,0.555,2.6,
partial,online_astar,beam,True,4,13,0.35,5,0.2,14,10.9087,3.4865,0.9409,,0.5101,1.8,
partial,online_astar,beam,True,4,17,0.15,5,0,9.4,2.0736,7.1489,0.6628,,0.245,1.2,
partial,online_astar,beam,True,4,17,0.25,5,0.4,20.2,9.8843,8.5116,0.8647,,0.4346,3.2,
partial,online_astar,beam,True,4,17,0.35,5,0.4,24.4,16.3034,8.906,1.9376,,0.4733,3.6,
partial,online_astar,beam,True,4,21,0.15,5,0.4,32,10.5357,18.5681,1.3775,,0.4277,5.2,
partial,online_astar,beam,True,4,21,0.25,5,0.6,31.4,16.1338,18.1842,2.8696,,0.414,5.2,
partial,online_astar,beam,True,4,21,0.35,5,0.6,40.8,14.5671,20.2913,3.5736,,0.5079,6.4,
partial,online_astar,beam,True,6,11,0.15,5,0.2,9.2,5.8907,1.8305,0.4524,,0.7107,1.2,
partial,online_astar,beam,True,6,11,0.25,5,0.2,9,6.0415,1.6668,0.1846,,0.7174,1.2,
partial,online_astar,beam,True,6,11,0.35,4,0.75,17,8.4853,1.6978,0.4028,,0.8368,2,
partial,online_astar,beam,True,6,13,0.15,5,0,8.2,4.4385,3.2411,1.1652,,0.5148,1.2,
partial,online_astar,beam,True,6,13,0.25,5,0.6,17.2,9.859,2.8308,0.611,,0.7006,2.6,
partial,online_astar,beam,True,6,13,0.35,5,0.2,13.2,9.1761,3.0762,0.8763,,0.6793,1.8,
partial,online_astar,beam,True,6,17,0.15,5,0,9.4,2.0736,6.9124,0.6496,,0.3613,1.2,
partial,online_astar,beam,True,6,17,0.25,5,0.4,20.2,9.8843,8.109,0.5695,,0.5765,3.2,
partial,online_astar,beam,True,6,17,0.35,5,0.4,22.6,14.0996,8.0184,1.8287,,0.6014,3.4,
partial,online_astar,beam,True,6,21,0.15,5,0.4,31,10.1735,18.1247,1.1867,,0.5501,5,
partial,online_astar,beam,True,6,21,0.25,5,0.6,30.6,16.1648,16.259,1.7476,,0.5324,5,
partial,online_astar,beam,True,6,21,0.35,5,0.6,38.8,11.0091,17.2971,1.3874,,0.6449,6.2,
partial,online_astar,greedy,False,2,11,0.15,5,0.4,12.2,7.4632,2.1775,0.4595,,0.3736,0,
partial,online_astar,greedy,False,2,11,0.25,5,0.6,15.6,10.4307,2.2363,0.5494,,0.443,0,
partial,online_astar,greedy,False,2,11,0.35,5,0.6,18.6,6.6933,2.512,0.2958,,0.5124,0,
partial,online_astar,greedy,False,2,13,0.15,5,0,8.2,4.4944,3.0656,0.4186,,0.2083,0,
partial,online_astar,greedy,False,2,13,0.25,5,0.2,15.8,9.094,3.8546,0.9599,,0.3526,0,
partial,online_astar,greedy,False,2,13,0.35,5,0.6,27.8,13.0269,5.3748,1.3326,,0.4994,0,
partial,online_astar,greedy,False,2,17,0.15,5,0.2,15.4,13.2401,7.8217,1.5355,,0.1979,0,
partial,online_astar,greedy,False,2,17,0.25,5,0.8,35.4,9.6333,11.5108,1.1843,,0.3993,0,
partial,online_astar,greedy,False,2,17,0.35,5,0.6,32.8,19.6265,10.4479,2.515,,0.382,0,
partial,online_astar,greedy,False,2,21,0.15,5,0.4,30,12.1655,18.9507,1.7579,,0.2377,0,
partial,online_astar,greedy,False,2,21,0.25,5,0.8,43.6,17.4299,21.8969,5.8921,,0.3302,0,
partial,online_astar,greedy,False,2,21,0.35,5,0.8,53.2,13.3866,23.8543,4.9131,,0.3882,0,
partial,online_astar,greedy,False,4,11,0.15,5,0.4,11.8,6.9065,2.0303,0.5076,,0.5851,0,
partial,online_astar,greedy,False,4,11,0.25,5,0.6,14.4,9.1542,1.9775,0.3439,,0.6331,0,
partial,online_astar,greedy,False,4,11,0.35,5,0.6,17,6.1644,2.1196,0.0577,,0.7273,0,
partial,online_astar,greedy,False,4,13,0.15,5,0,8.2,4.4944,2.9071,0.4798,,0.355,0,
partial,online_astar,greedy,False,4,13,0.25,5,0.2,15,8.3367,3.3702,0.7945,,0.5195,0,
partial,online_astar,greedy,False,4,13,0.35,5,0.8,23.6,9.5289,4.1913,0.8042,,0.7041,0,
partial,online_astar,greedy,False,4,17,0.15,5,0.2,14.6,11.4586,7.7435,1.1638,,0.3177,0,
partial,online_astar,greedy,False,4,17,0.25,5,1,36.6,7.2664,10.3497,1.7015,,0.6415,0,
partial,online_astar,greedy,False,4,17,0.35,5,0.6,28.8,15.9123,9.0212,1.6983,,0.5315,0,
partial,online_astar,greedy,False,4,21,0.15,5,0.6,34.4,9.9398,18.4183,1.1776,,0.4435,0,
partial,online_astar,greedy,False,4,21,0.25,5,0.8,40.4,15.225,20.3571,4.5058,,0.5025,0,
partial,online_astar,greedy,False,4,21,0.35,5,0.8,46.2,10.9179,20.0144,3.6538,,0.5615,0,
partial,online_astar,greedy,False,6,11,0.15,5,0.4,11.8,6.9065,1.9014,0.4428,,0.7537,0,
partial,online_astar,greedy,False,6,11,0.25,5,0.6,14,8.7178,2.1015,1.0427,,0.7785,0,
partial,online_astar,greedy,False,6,11,0.35,5,0.6,16.2,7.5631,1.8395,0.5526,,0.8496,0,
partial,online_astar,greedy,False,6,13,0.15,5,0,8.2,4.4944,2.9074,0.4401,,0.516,0,
partial,online_astar,greedy,False,6,13,0.25,5,0,11.2,6.4576,2.8272,0.646,,0.6024,0,
partial,online_astar,greedy,False,6,13,0.35,5,0.8,22,8.2462,3.4845,0.7652,,0.8355,0,
partial,online_astar,greedy,False,6,17,0.15,5,0.2,14.6,11.4586,7.4917,1.2191,,0.4374,0,
partial,online_astar,greedy,False,6,17,0.25,5,1,34.6,5.8992,9.1819,1.524,,0.7682,0,
partial,online_astar,greedy,False,6,17,0.35,5,0.6,27.6,14.758,9.2717,3.001,,0.6505,0,
partial,online_astar,greedy,False,6,21,0.15,5,0.6,33.6,9.7877,18.2631,1.4391,,0.5732,0,
partial,online_astar,greedy,False,6,21,0.25,5,0.8,39.2,14.3944,17.7307,2.7394,,0.615,0,
partial,online_astar,greedy,False,6,21,0.35,5,0.8,43.4,7.1274,16.8306,1.6609,,0.6998,0,
partial,online_astar,greedy,True,2,11,0.15,5,0.6,15,7.6485,2.4911,0.6702,,0.4331,2,
partial,online_astar,greedy,True,2,11,0.25,5,0.6,14,8.7178,2.1439,0.4018,,0.4231,2,
partial,online_astar,greedy,True,2,11,0.35,5,0.8,20.2,5.933,2.4981,0.1874,,0.5355,2.2,
partial,online_astar,greedy,True,2,13,0.15,5,0,8.2,4.4385,3.2814,0.4394,,0.2083,1.2,
partial,online_astar,greedy,True,2,13,0.25,5,0.2,15,8.8034,3.9812,1.0473,,0.3349,2,
partial,online_astar,greedy,True,2,13,0.35,5,0.8,39.6,23.975,6.9161,3.0791,,0.5929,5.4,
partial,online_astar,greedy,True,2,17,0.15,5,0,13.8,9.6799,7.8263,1.4615,,0.1889,2,
partial,online_astar,greedy,True,2,17,0.25,5,1,36.6,3.2863,11.5163,1.2483,,0.4152,6,
partial,online_astar,greedy,True,2,17,0.35,5,0.6,29.6,16.9352,10.3268,2.1895,,0.3543,4.6,
partial,online_astar,greedy,True,2,21,0.15,5,0.4,34.8,9.3915,20.684,2.1046,,0.2803,5.6,
partial,online_astar,greedy,True,2,21,0.25,5,0.8,42.4,17.3436,21.9415,5.5304,,0.332,6.8,
partial,online_astar,greedy,True,2,21,0.35,5,0.8,54.6,5.7271,25.5911,4.6564,,0.3964,8.8,
partial,online_astar,greedy,True,4,11,0.15,5,0.6,14.2,6.9065,2.1466,0.4481,,0.6446,2,
partial,online_astar,greedy,True,4,11,0.25,5,0.6,13.6,8.3546,1.9164,0.3306,,0.6198,2,
partial,online_astar,greedy,True,4,11,0.35,5,0.8,18.6,5.8992,2.0826,0.1461,,0.7521,1.8,
partial,online_astar,greedy,True,4,13,0.15,5,0,8.2,4.4385,2.985,0.4245,,0.3538,1.2,
partial,online_astar,greedy,True,4,13,0.25,5,0.2,13.8,8.167,3.114,0.7674,,0.5053,2,
partial,online_astar,greedy,True,4,13,0.35,5,0.8,28.4,12.8374,4.5256,0.9804,,0.7207,4,
